image_id,x_1,y_1,width,height
076384.jpg,101,85,244,320
076389.jpg,126,112,426,590
076396.jpg,75,52,148,205
076398.jpg,237,69,133,184
076403.jpg,81,80,239,331
076410.jpg,98,34,140,194
076413.jpg,97,42,109,151
076420.jpg,133,53,216,299
076431.jpg,184,204,567,785
076458.jpg,186,71,104,144
076468.jpg,52,47,127,176
076494.jpg,93,86,185,256
076509.jpg,86,69,172,238
076513.jpg,81,88,114,158
076519.jpg,94,44,146,202
076528.jpg,37,63,289,400
076540.jpg,178,33,216,299
076546.jpg,66,129,291,368
076555.jpg,96,45,179,248
076562.jpg,21,45,221,273
076569.jpg,103,68,135,187
076578.jpg,140,89,281,389
076584.jpg,41,50,151,209
076585.jpg,56,63,211,292
076592.jpg,160,64,101,140
076637.jpg,56,75,195,270
076653.jpg,299,63,117,162
076670.jpg,72,55,250,346
076671.jpg,107,24,78,108
076687.jpg,104,67,143,198
076697.jpg,55,48,88,122
076761.jpg,81,82,96,133
076785.jpg,1238,645,972,1346
076794.jpg,72,47,104,144
076798.jpg,23,27,190,241
076799.jpg,108,62,120,166
076803.jpg,1,77,143,198
076843.jpg,117,97,280,389
076874.jpg,59,83,252,349
076878.jpg,70,27,91,126
076895.jpg,91,72,250,346
076930.jpg,110,38,114,158
076951.jpg,58,74,172,238
076958.jpg,37,88,200,277
076968.jpg,98,57,263,364
076977.jpg,97,28,148,205
076979.jpg,47,70,153,212
076987.jpg,45,31,88,122
077065.jpg,137,33,65,90
077066.jpg,10,46,146,201
077075.jpg,77,9,192,256
077076.jpg,29,32,104,144
077084.jpg,88,74,99,137
077134.jpg,64,73,179,248
077137.jpg,267,148,413,572
077160.jpg,71,52,177,245
077195.jpg,42,53,226,313
077201.jpg,159,126,335,464
077212.jpg,444,97,122,169
077223.jpg,54,95,195,270
077226.jpg,338,162,377,522
077266.jpg,51,71,99,137
077275.jpg,443,285,868,1202
077295.jpg,109,173,182,252
077303.jpg,97,73,164,227
077311.jpg,168,170,343,475
077347.jpg,90,65,156,216
077349.jpg,119,79,198,274
077366.jpg,26,49,166,230
077386.jpg,103,40,143,198
077389.jpg,81,28,55,76
077391.jpg,53,109,229,317
077400.jpg,127,39,107,148
077404.jpg,23,58,268,325
077407.jpg,72,58,195,270
077420.jpg,73,74,169,234
077430.jpg,624,203,528,731
077437.jpg,226,29,208,288
077449.jpg,50,47,182,252
077450.jpg,238,72,174,241
077460.jpg,101,68,231,320
077463.jpg,160,59,114,158
077474.jpg,179,22,127,176
077495.jpg,67,49,96,133
077508.jpg,105,92,120,166
077524.jpg,133,29,192,266
077541.jpg,81,85,252,349
077542.jpg,26,53,96,133
077544.jpg,106,28,200,277
077580.jpg,61,113,125,173
077601.jpg,241,29,187,259
077630.jpg,109,41,91,126
077654.jpg,104,127,122,169
077667.jpg,125,46,164,227
077671.jpg,103,133,263,364
077672.jpg,90,53,221,306
077675.jpg,147,48,117,162
077692.jpg,84,49,242,342
077697.jpg,94,45,86,119
077703.jpg,60,57,166,230
077740.jpg,105,85,177,245
077747.jpg,29,100,252,349
077759.jpg,166,44,213,295
077769.jpg,59,71,156,216
077773.jpg,34,25,101,140
077780.jpg,39,18,81,112
077785.jpg,42,82,242,335
077789.jpg,122,83,153,212
077795.jpg,38,31,99,137
077797.jpg,199,32,133,184
077807.jpg,75,79,224,310
077813.jpg,158,54,205,284
077844.jpg,142,22,138,191
077857.jpg,51,25,62,86
077869.jpg,72,68,161,223
077872.jpg,36,18,39,54
077876.jpg,134,35,107,148
077896.jpg,166,33,86,119
077901.jpg,94,21,146,202
077913.jpg,98,71,348,482
077930.jpg,806,157,374,518
077945.jpg,187,1,88,122
077962.jpg,73,76,172,238
077990.jpg,45,117,250,339
077991.jpg,142,101,130,180
078003.jpg,72,62,94,130
078031.jpg,224,195,96,133
078046.jpg,36,66,302,418
078048.jpg,197,167,395,547
078106.jpg,51,67,234,324
078108.jpg,189,1,257,356
078136.jpg,63,61,192,266
078172.jpg,82,69,211,292
078177.jpg,30,59,101,140
078180.jpg,60,47,148,205
078182.jpg,28,43,91,126
078256.jpg,69,48,187,259
078309.jpg,54,120,216,299
078313.jpg,213,75,112,155
078315.jpg,47,57,192,240
078329.jpg,88,71,205,284
078340.jpg,112,1,296,410
078358.jpg,36,39,120,166
078360.jpg,58,42,221,306
078371.jpg,39,107,156,212
078374.jpg,265,8,177,245
078391.jpg,77,76,312,432
078415.jpg,68,53,143,198
078429.jpg,184,46,166,230
078459.jpg,23,82,229,317
078475.jpg,222,41,96,133
078489.jpg,159,94,161,223
078490.jpg,92,71,81,112
078491.jpg,65,53,172,238
078565.jpg,43,83,213,295
078577.jpg,161,46,148,205
078588.jpg,94,72,99,137
078604.jpg,111,54,68,94
078621.jpg,180,82,198,274
078631.jpg,94,76,200,277
078636.jpg,158,78,203,257
078691.jpg,52,63,247,342
078704.jpg,79,78,218,302
078713.jpg,60,52,182,252
078715.jpg,66,169,242,335
078824.jpg,70,126,208,288
078826.jpg,39,97,198,274
078832.jpg,36,80,229,317
078863.jpg,77,74,221,306
078864.jpg,127,56,135,187
078918.jpg,126,22,130,180
078936.jpg,99,90,185,256
078954.jpg,74,87,161,223
078959.jpg,66,82,331,490
078961.jpg,81,78,270,374
078963.jpg,93,49,187,259
079031.jpg,66,76,153,212
079063.jpg,56,54,205,284
079073.jpg,89,89,247,342
079095.jpg,78,103,125,173
079099.jpg,99,106,218,302
079118.jpg,76,37,169,234
079206.jpg,29,19,135,187
079211.jpg,118,771,2532,3506
079228.jpg,283,63,478,662
079239.jpg,55,62,242,335
079241.jpg,51,71,359,426
079250.jpg,179,50,140,194
079252.jpg,163,51,125,173
079365.jpg,82,50,120,166
079378.jpg,27,171,980,1357
079391.jpg,96,107,166,230
079404.jpg,8,6,112,155
079445.jpg,74,33,107,148
079472.jpg,6,35,143,182
079480.jpg,117,45,148,205
079506.jpg,1,55,226,313
079511.jpg,105,87,138,191
079653.jpg,78,29,75,104
079664.jpg,74,69,203,281
079674.jpg,81,50,117,162
079697.jpg,70,68,187,259
079698.jpg,257,129,562,774
079717.jpg,175,115,205,284
079796.jpg,162,65,81,112
079840.jpg,123,63,83,115
079859.jpg,25,32,70,97
079888.jpg,86,82,78,108
079893.jpg,124,104,187,259
079900.jpg,127,62,81,112
079962.jpg,48,30,166,257
079982.jpg,93,55,146,202
079987.jpg,61,46,68,94
079991.jpg,121,52,164,227
079992.jpg,61,35,104,144
080057.jpg,130,58,231,320
080078.jpg,62,53,174,241
080080.jpg,135,36,125,173
080120.jpg,145,36,109,151
080239.jpg,31,61,192,266
080263.jpg,54,69,211,292
080281.jpg,26,47,185,256
080283.jpg,80,36,75,104
080289.jpg,27,57,226,313
080377.jpg,16,31,156,208
080395.jpg,95,36,91,126
080417.jpg,82,63,109,151
080421.jpg,84,111,192,266
080584.jpg,81,51,166,230
080608.jpg,241,19,179,248
080610.jpg,1,83,239,331
080614.jpg,43,79,203,281
080619.jpg,72,103,252,349
080630.jpg,154,89,190,263
080642.jpg,126,72,96,133
080741.jpg,146,73,179,248
080746.jpg,235,92,195,270
080757.jpg,115,102,281,389
080773.jpg,92,106,190,263
080774.jpg,65,116,203,281
080780.jpg,37,80,135,187
080790.jpg,26,17,183,257
080810.jpg,57,98,198,274
080866.jpg,191,41,65,90
080874.jpg,164,35,218,295
080943.jpg,51,54,112,155
080948.jpg,109,172,268,371
080964.jpg,143,59,179,248
080968.jpg,86,64,273,378
081035.jpg,74,85,325,450
081038.jpg,99,167,75,104
081043.jpg,100,198,286,396
081055.jpg,51,57,231,320
081061.jpg,149,72,195,270
081172.jpg,101,80,221,306
081202.jpg,131,31,109,151
081241.jpg,203,64,88,122
081247.jpg,110,31,148,205
081347.jpg,87,69,283,392
081362.jpg,183,77,146,202
081407.jpg,241,98,265,367
081421.jpg,119,84,198,263
081440.jpg,641,180,580,803
081536.jpg,55,89,216,299
081538.jpg,77,75,192,266
081540.jpg,57,43,55,76
081542.jpg,92,109,166,230
081593.jpg,24,89,296,410
081609.jpg,82,106,203,281
081644.jpg,39,41,104,144
081649.jpg,97,31,133,184
081660.jpg,63,96,226,313
081802.jpg,100,94,213,295
081837.jpg,100,86,177,245
081850.jpg,375,62,351,486
081869.jpg,176,48,135,187
081872.jpg,100,156,200,277
081877.jpg,230,206,192,266
081954.jpg,13,41,94,130
081959.jpg,50,60,104,144
081981.jpg,99,89,343,421
081983.jpg,201,37,161,223
081995.jpg,47,44,127,176
082026.jpg,135,113,408,565
082107.jpg,7,27,200,277
082126.jpg,42,90,255,324
082142.jpg,67,120,226,313
082143.jpg,98,11,231,320
082147.jpg,97,78,211,292
082174.jpg,116,101,216,299
082226.jpg,56,61,159,220
082238.jpg,98,88,135,187
082239.jpg,225,19,143,198
082267.jpg,112,40,325,450
082277.jpg,583,89,177,245
082288.jpg,70,59,143,198
082291.jpg,28,49,325,395
082318.jpg,49,44,114,158
082387.jpg,35,63,140,194
082398.jpg,62,101,216,299
082414.jpg,47,31,96,133
082415.jpg,179,29,161,223
082451.jpg,341,173,309,428
082521.jpg,30,67,252,349
082526.jpg,177,79,213,295
082549.jpg,65,100,164,227
082556.jpg,184,212,406,562
082561.jpg,27,67,237,328
082627.jpg,165,89,104,144
082630.jpg,247,69,164,227
082637.jpg,193,68,190,263
082652.jpg,2,68,276,382
082759.jpg,117,56,148,205
082798.jpg,92,57,148,205
082899.jpg,143,56,114,158
082903.jpg,41,42,133,184
082905.jpg,9,73,237,311
082906.jpg,159,41,153,212
082910.jpg,64,96,208,288
082913.jpg,269,26,107,148
082916.jpg,31,49,153,212
083084.jpg,152,62,195,270
083091.jpg,50,39,104,144
083112.jpg,95,80,135,187
083150.jpg,157,52,94,130
083165.jpg,140,103,117,162
083180.jpg,74,107,88,122
083184.jpg,122,122,190,263
083296.jpg,75,53,296,410
083304.jpg,92,19,99,137
083327.jpg,140,40,91,126
083336.jpg,44,59,146,202
083397.jpg,82,89,213,295
083403.jpg,129,84,203,281
083412.jpg,101,72,151,188
083421.jpg,280,57,146,202
083464.jpg,24,52,143,198
083481.jpg,87,68,226,313
083506.jpg,91,57,172,238
083545.jpg,61,8,70,97
083558.jpg,72,66,122,169
083563.jpg,21,49,143,198
083610.jpg,226,21,65,90
083655.jpg,275,69,263,364
083665.jpg,87,50,127,176
083792.jpg,54,22,109,151
083797.jpg,131,25,182,252
083798.jpg,162,46,112,155
083804.jpg,28,26,99,137
083810.jpg,10,115,250,346
083918.jpg,63,94,208,288
083940.jpg,69,29,185,256
083944.jpg,120,93,190,263
083949.jpg,127,63,151,209
083954.jpg,101,96,148,205
083963.jpg,106,101,244,338
083981.jpg,104,28,143,198
084025.jpg,45,41,270,374
084045.jpg,76,40,96,133
084048.jpg,125,148,125,173
084053.jpg,96,109,138,191
084079.jpg,97,78,218,302
084130.jpg,219,1,211,263
084195.jpg,118,76,200,277
084233.jpg,90,20,75,104
084310.jpg,114,83,158,223
084318.jpg,119,88,161,223
084323.jpg,36,27,138,191
084338.jpg,73,60,177,245
084365.jpg,115,60,151,209
084393.jpg,46,36,114,158
084396.jpg,60,59,156,216
084427.jpg,173,46,156,216
084444.jpg,94,15,190,252
084448.jpg,107,95,88,122
084496.jpg,73,78,200,277
084509.jpg,134,49,143,198
084543.jpg,83,121,224,310
084551.jpg,110,67,216,299
084575.jpg,136,86,203,281
084595.jpg,165,101,143,198
084686.jpg,8,78,276,382
084714.jpg,36,59,244,338
084720.jpg,66,26,121,176
084721.jpg,90,75,224,310
084724.jpg,101,142,400,554
084808.jpg,85,106,164,227
084819.jpg,42,166,242,331
084822.jpg,100,57,156,216
084869.jpg,171,8,153,212
084915.jpg,114,190,400,554
084916.jpg,104,63,257,356
084919.jpg,59,19,226,313
084922.jpg,17,43,143,198
084996.jpg,22,27,94,130
084997.jpg,29,32,86,119
084999.jpg,258,99,205,284
085004.jpg,63,46,94,130
085007.jpg,448,109,237,328
085009.jpg,110,30,42,58
085026.jpg,91,97,239,331
085106.jpg,26,103,268,371
085141.jpg,47,53,185,256
085145.jpg,35,138,302,418
085150.jpg,22,23,172,225
085223.jpg,2,21,138,191
085242.jpg,65,53,135,187
085265.jpg,129,94,130,180
085286.jpg,70,27,182,252
085309.jpg,111,104,226,313
085310.jpg,92,75,130,180
085369.jpg,100,105,185,256
085406.jpg,131,32,94,130
085414.jpg,84,74,174,241
085434.jpg,94,103,244,338
085437.jpg,32,53,276,382
085505.jpg,7,50,161,194
085534.jpg,62,19,190,263
085549.jpg,104,83,177,245
085554.jpg,104,99,159,220
085556.jpg,65,114,265,367
085623.jpg,114,1,81,112
085626.jpg,136,50,140,194
085653.jpg,561,140,270,374
085681.jpg,34,41,117,162
085689.jpg,20,95,283,392
085756.jpg,171,55,117,162
085774.jpg,38,46,135,187
085806.jpg,281,163,242,335
085817.jpg,38,38,130,180
085859.jpg,62,54,276,382
085864.jpg,57,112,260,360
085875.jpg,57,47,164,227
085878.jpg,58,36,261,364
085890.jpg,59,113,185,256
085911.jpg,135,62,146,202
085930.jpg,62,96,216,299
085999.jpg,21,74,169,234
086005.jpg,74,64,190,263
086017.jpg,65,67,99,137
086026.jpg,101,13,73,101
086030.jpg,133,56,122,169
086035.jpg,681,593,1498,2074
086108.jpg,31,66,107,148
086111.jpg,179,71,60,83
086122.jpg,494,216,286,396
086144.jpg,104,98,263,364
086177.jpg,71,19,109,151
086268.jpg,1,42,104,144
086271.jpg,137,44,101,140
086290.jpg,157,169,351,486
086300.jpg,359,421,796,1102
086311.jpg,24,88,156,216
086318.jpg,79,32,265,367
086369.jpg,151,99,143,198
086377.jpg,37,91,213,295
086397.jpg,10,31,127,176
086422.jpg,143,70,107,148
086533.jpg,97,104,231,320
086550.jpg,126,69,135,187
086564.jpg,97,82,140,194
086579.jpg,135,80,213,295
086726.jpg,389,181,190,263
086728.jpg,257,44,140,194
086729.jpg,64,64,211,292
086744.jpg,257,146,278,385
086756.jpg,25,60,112,155
086760.jpg,76,97,177,245
086803.jpg,25,39,114,158
086804.jpg,34,130,473,655
086886.jpg,78,120,200,277
086887.jpg,102,5,341,441
086895.jpg,110,109,198,274
086908.jpg,196,36,107,148
086990.jpg,24,48,135,187
087014.jpg,40,25,49,68
087023.jpg,113,15,161,223
087030.jpg,95,58,78,108
087033.jpg,48,55,120,166
087036.jpg,63,77,278,385
087110.jpg,86,50,265,367
087122.jpg,81,39,83,115
087141.jpg,199,116,304,421
087147.jpg,66,63,182,252
087148.jpg,199,30,122,169
087163.jpg,147,32,161,223
087216.jpg,96,44,127,172
087241.jpg,12,40,107,148
087251.jpg,52,31,60,83
087252.jpg,89,88,234,324
087265.jpg,77,45,187,259
087291.jpg,30,66,291,403
087366.jpg,54,49,187,259
087377.jpg,235,244,510,706
087378.jpg,110,102,153,212
087392.jpg,79,62,143,198
087398.jpg,149,57,190,263
087402.jpg,95,74,153,212
087451.jpg,197,97,252,349
087454.jpg,52,53,78,108
087477.jpg,89,77,120,166
087487.jpg,54,45,218,302
087544.jpg,121,36,174,241
087551.jpg,98,25,114,158
087559.jpg,83,83,138,191
087573.jpg,90,38,231,320
087580.jpg,99,112,229,317
087595.jpg,139,77,195,270
087604.jpg,128,109,226,313
087699.jpg,24,50,138,191
087707.jpg,443,86,320,443
087714.jpg,119,70,153,212
087754.jpg,146,67,133,184
087774.jpg,104,37,174,241
087778.jpg,47,60,122,169
087915.jpg,102,94,237,328
087925.jpg,168,112,166,230
087940.jpg,802,301,484,670
087945.jpg,265,49,179,248
087958.jpg,150,52,156,216
088073.jpg,47,70,203,281
088085.jpg,36,39,268,371
088094.jpg,84,103,213,295
088132.jpg,54,57,211,292
088261.jpg,71,74,161,223
088266.jpg,104,72,182,252
088275.jpg,127,125,283,392
088295.jpg,37,77,140,194
088313.jpg,179,89,179,248
088314.jpg,41,85,192,261
088376.jpg,119,81,166,230
088378.jpg,312,1,231,320
088380.jpg,43,42,114,158
088399.jpg,53,49,190,252
088410.jpg,36,59,101,140
088418.jpg,137,49,127,176
088421.jpg,49,68,237,328
088426.jpg,103,62,239,331
088510.jpg,82,63,257,356
088518.jpg,42,87,268,371
088520.jpg,20,90,198,274
088524.jpg,45,60,237,328
088592.jpg,102,49,146,202
088625.jpg,1,165,660,832
088641.jpg,268,34,120,166
088654.jpg,54,81,198,274
088655.jpg,55,46,234,324
088675.jpg,68,81,265,367
088692.jpg,97,53,200,277
088738.jpg,104,107,114,158
088748.jpg,3,118,328,379
088754.jpg,180,21,213,295
088766.jpg,98,86,218,302
088794.jpg,92,53,198,274
088802.jpg,87,75,140,194
088806.jpg,32,75,221,280
088811.jpg,63,30,192,266
088817.jpg,331,183,299,414
088869.jpg,61,47,135,187
088870.jpg,185,97,172,238
088917.jpg,151,125,367,508
088962.jpg,85,44,237,328
088995.jpg,119,81,130,180
089005.jpg,76,78,133,184
089006.jpg,100,96,255,353
089008.jpg,763,233,533,738
089027.jpg,100,104,208,288
089047.jpg,56,92,255,353
089124.jpg,69,41,174,241
089145.jpg,186,38,130,180
089151.jpg,84,34,195,270
089299.jpg,126,130,190,263
089326.jpg,78,52,164,227
089347.jpg,135,122,263,364
089499.jpg,64,102,257,356
089503.jpg,113,126,304,421
089517.jpg,124,37,159,220
089519.jpg,65,64,244,338
089525.jpg,42,108,309,428
089527.jpg,51,106,198,274
089608.jpg,51,39,114,158
089648.jpg,129,79,213,295
089649.jpg,822,215,367,508
089656.jpg,17,58,138,174
089657.jpg,52,97,187,259
089661.jpg,72,55,127,176
089666.jpg,17,24,91,126
089669.jpg,50,57,109,151
089738.jpg,62,61,166,230
089742.jpg,59,78,234,324
089760.jpg,46,37,86,119
089777.jpg,102,113,127,176
089815.jpg,183,30,109,151
089868.jpg,154,41,107,148
089878.jpg,16,70,213,294
089880.jpg,60,89,208,288
089882.jpg,164,69,255,353
089916.jpg,32,53,99,137
089918.jpg,152,17,94,130
090055.jpg,62,89,156,216
090066.jpg,64,81,182,252
090067.jpg,88,82,211,292
090081.jpg,82,59,117,162
090172.jpg,82,107,234,324
090173.jpg,37,105,304,392
090180.jpg,132,58,133,184
090189.jpg,70,57,138,191
090274.jpg,189,243,309,428
090289.jpg,104,76,198,274
090298.jpg,74,37,86,119
090342.jpg,94,56,231,320
090353.jpg,121,30,177,245
090371.jpg,113,85,242,335
090389.jpg,87,61,112,155
090418.jpg,90,87,208,288
090550.jpg,86,95,208,288
090559.jpg,14,26,120,151
090579.jpg,118,88,221,306
090583.jpg,45,16,101,140
090590.jpg,183,89,143,198
090603.jpg,26,52,94,130
090646.jpg,116,94,203,281
090751.jpg,97,96,174,241
090761.jpg,255,255,265,367
090773.jpg,174,61,146,202
090892.jpg,110,65,187,259
090917.jpg,83,106,234,324
090951.jpg,186,42,146,202
090986.jpg,48,91,252,349
090992.jpg,46,69,112,155
090998.jpg,69,99,164,227
091013.jpg,56,79,135,187
091026.jpg,211,244,681,943
091031.jpg,68,88,148,205
091036.jpg,45,78,117,162
091091.jpg,89,110,205,284
091092.jpg,153,99,122,169
091093.jpg,126,56,107,148
091099.jpg,69,75,237,328
091107.jpg,136,69,127,176
091113.jpg,87,80,143,198
091205.jpg,70,85,247,342
091206.jpg,90,36,94,130
091229.jpg,201,166,515,713
091247.jpg,54,8,94,130
091281.jpg,311,97,333,461
091370.jpg,121,76,164,227
091380.jpg,189,127,364,504
091386.jpg,100,62,125,173
091387.jpg,57,39,161,223
091407.jpg,27,80,208,288
091458.jpg,47,22,65,90
091473.jpg,73,119,203,281
091482.jpg,66,51,130,180
091500.jpg,72,55,251,353
091504.jpg,100,119,190,263
091514.jpg,17,56,166,230
091577.jpg,92,138,218,302
091581.jpg,77,37,203,281
091587.jpg,56,111,200,269
091612.jpg,8,17,177,245
091621.jpg,61,34,70,97
091669.jpg,174,69,161,223
091687.jpg,52,92,260,360
091844.jpg,24,27,120,166
091845.jpg,75,47,62,86
091938.jpg,88,116,242,300
091940.jpg,25,26,88,122
092019.jpg,77,23,109,151
092047.jpg,134,1,283,376
092054.jpg,157,36,268,371
092067.jpg,79,51,156,216
092073.jpg,85,97,231,320
092153.jpg,280,99,192,266
092189.jpg,95,25,216,299
092192.jpg,132,75,143,198
092210.jpg,39,20,109,151
092212.jpg,73,39,151,209
092315.jpg,95,49,195,270
092336.jpg,76,93,192,266
092343.jpg,71,16,242,335
092452.jpg,232,50,185,256
092487.jpg,12,24,133,184
092492.jpg,40,48,94,130
092551.jpg,90,44,151,209
092587.jpg,112,94,237,328
092596.jpg,91,57,172,238
092599.jpg,10,13,65,90
092670.jpg,182,113,185,256
092695.jpg,76,42,174,241
092721.jpg,60,33,216,299
092732.jpg,785,269,491,680
092743.jpg,130,45,75,104
092761.jpg,355,27,421,583
092835.jpg,132,67,138,191
092843.jpg,33,50,161,223
092844.jpg,62,60,198,274
092848.jpg,191,273,959,1328
092863.jpg,126,86,174,241
092871.jpg,64,61,192,266
092888.jpg,39,44,135,185
092912.jpg,353,133,151,209
092950.jpg,121,52,140,194
092972.jpg,72,111,182,252
092988.jpg,51,81,182,252
092992.jpg,102,37,47,65
092999.jpg,128,57,107,148
093004.jpg,84,42,107,148
093018.jpg,83,78,130,180
093035.jpg,178,78,177,245
093056.jpg,186,31,213,295
093072.jpg,38,33,78,108
093085.jpg,95,8,198,274
093089.jpg,24,30,94,130
093093.jpg,110,57,213,295
093094.jpg,160,95,143,198
093099.jpg,102,36,75,104
093166.jpg,82,86,213,295
093173.jpg,253,84,741,1026
093180.jpg,29,76,244,338
093194.jpg,85,99,159,220
093207.jpg,100,35,75,104
093224.jpg,214,57,148,205
093231.jpg,73,54,203,281
093300.jpg,87,81,231,320
093303.jpg,14,105,413,532
093304.jpg,42,69,135,187
093377.jpg,134,14,148,205
093489.jpg,187,23,120,166
093497.jpg,89,92,177,245
093514.jpg,58,56,127,176
093533.jpg,43,116,289,381
093557.jpg,17,90,325,408
093567.jpg,35,56,169,228
093593.jpg,244,29,216,299
093615.jpg,33,13,166,230
093645.jpg,155,9,200,277
093653.jpg,88,59,159,220
093668.jpg,58,92,182,252
093700.jpg,40,97,281,389
093715.jpg,178,48,101,140
093739.jpg,67,52,239,331
093749.jpg,19,71,140,190
093803.jpg,40,71,198,270
093830.jpg,79,95,309,428
093835.jpg,85,47,164,227
093838.jpg,31,37,135,187
093840.jpg,116,15,88,122
093842.jpg,57,90,198,274
093843.jpg,187,255,484,670
093861.jpg,563,219,442,612
093880.jpg,102,68,172,238
093910.jpg,78,139,179,248
093913.jpg,170,1,135,187
093914.jpg,95,58,135,187
093921.jpg,73,58,211,292
093943.jpg,126,52,101,140
093947.jpg,38,57,182,252
093954.jpg,41,85,190,242
093972.jpg,71,90,237,328
093988.jpg,213,42,135,187
093994.jpg,82,39,101,140
094023.jpg,181,31,122,169
094056.jpg,97,23,211,292
094063.jpg,256,32,127,176
094079.jpg,186,94,205,284
094091.jpg,89,43,128,198
094097.jpg,63,55,242,335
094098.jpg,158,49,117,162
094100.jpg,211,72,159,220
094107.jpg,75,65,187,259
094109.jpg,77,28,109,151
094113.jpg,79,67,125,173
094124.jpg,154,95,156,216
094127.jpg,111,105,328,454
094136.jpg,103,63,101,140
094163.jpg,40,49,112,155
094164.jpg,97,150,255,347
094189.jpg,48,59,200,277
094190.jpg,209,37,107,148
094227.jpg,45,65,130,180
094238.jpg,60,64,205,284
094245.jpg,208,38,101,140
094254.jpg,59,56,234,324
094291.jpg,78,71,107,148
094297.jpg,78,49,218,302
094304.jpg,106,235,926,1282
094321.jpg,97,78,153,212
094323.jpg,34,29,101,128
094327.jpg,105,107,281,389
094339.jpg,38,42,88,122
094344.jpg,52,35,198,274
094358.jpg,341,83,320,443
094381.jpg,99,59,231,320
094387.jpg,69,48,179,248
094400.jpg,77,30,70,97
094403.jpg,173,80,122,169
094405.jpg,110,137,216,299
094435.jpg,148,78,42,58
094451.jpg,51,33,195,268
094467.jpg,80,66,203,281
094468.jpg,21,42,185,263
094471.jpg,121,53,260,360
094478.jpg,59,38,107,148
094490.jpg,82,66,135,187
094492.jpg,94,63,211,292
094499.jpg,24,112,151,209
094554.jpg,37,91,273,378
094591.jpg,231,60,138,191
094592.jpg,30,26,94,130
094597.jpg,31,71,109,151
094606.jpg,122,74,177,245
094612.jpg,81,38,73,101
094633.jpg,334,72,127,176
094651.jpg,223,106,247,342
094653.jpg,99,81,120,166
094659.jpg,78,107,268,371
094704.jpg,213,161,182,252
094713.jpg,135,31,127,176
094793.jpg,156,46,146,202
094821.jpg,118,16,78,108
094828.jpg,122,304,642,889
094832.jpg,71,88,195,270
094855.jpg,140,54,135,187
094863.jpg,165,50,166,207
094878.jpg,117,82,166,230
094912.jpg,113,94,172,238
094914.jpg,101,37,112,155
094941.jpg,70,89,169,234
094973.jpg,80,64,252,349
094989.jpg,6,64,159,211
094994.jpg,111,48,185,256
094999.jpg,179,60,55,76
095026.jpg,75,50,172,238
095028.jpg,84,45,174,241
095040.jpg,106,33,73,101
095046.jpg,73,57,114,158
095052.jpg,313,42,190,263
095071.jpg,181,47,96,133
095083.jpg,36,8,68,94
095102.jpg,102,89,208,288
095126.jpg,28,29,70,97
095147.jpg,155,76,325,450
095156.jpg,76,79,159,220
095164.jpg,43,71,221,306
095171.jpg,50,70,94,130
095173.jpg,10,68,151,208
095187.jpg,179,38,133,184
095188.jpg,10,17,177,245
095197.jpg,428,401,718,994
095221.jpg,95,38,133,184
095240.jpg,97,59,159,220
095249.jpg,284,267,320,443
095324.jpg,48,64,231,320
095345.jpg,87,61,199,284
095363.jpg,37,20,104,144
095378.jpg,22,29,147,205
095382.jpg,50,70,218,302
095420.jpg,70,94,208,288
095430.jpg,47,43,234,324
095437.jpg,134,217,387,536
095471.jpg,120,53,138,191
095473.jpg,115,84,138,191
095484.jpg,811,425,788,1091
095573.jpg,71,62,177,245
095592.jpg,209,75,257,356
095609.jpg,54,57,213,290
095623.jpg,48,7,130,180
095638.jpg,136,157,536,742
095667.jpg,95,59,94,130
095672.jpg,159,45,159,220
095689.jpg,42,83,247,342
095692.jpg,355,198,159,220
095696.jpg,18,42,231,291
095698.jpg,263,87,112,155
095702.jpg,38,32,112,155
095715.jpg,173,34,117,162
095776.jpg,85,65,226,313
095793.jpg,1020,138,445,616
095834.jpg,168,69,164,227
095837.jpg,129,32,117,162
095841.jpg,44,39,104,144
095858.jpg,185,140,104,144
095879.jpg,27,26,99,137
095894.jpg,94,29,122,169
095904.jpg,93,60,138,191
095939.jpg,68,64,109,151
095968.jpg,162,103,125,173
095971.jpg,49,83,190,263
095986.jpg,53,100,328,454
095991.jpg,108,57,185,256
095999.jpg,192,33,112,155
096009.jpg,92,60,268,371
096013.jpg,106,53,104,144
096023.jpg,97,65,172,238
096027.jpg,56,61,211,292
096035.jpg,128,57,187,259
096038.jpg,101,53,205,284
096042.jpg,55,89,190,263
096046.jpg,88,65,153,212
096048.jpg,104,108,140,194
096070.jpg,50,63,218,302
096079.jpg,264,70,107,148
096080.jpg,95,118,244,338
096095.jpg,257,49,156,216
096108.jpg,120,71,114,158
096123.jpg,98,50,112,155
096126.jpg,88,117,208,288
096145.jpg,65,28,91,126
096150.jpg,65,97,291,400
096160.jpg,90,25,125,173
096163.jpg,134,111,179,248
096256.jpg,95,57,143,198
096274.jpg,191,84,179,248
096283.jpg,39,33,166,223
096306.jpg,55,44,208,288
096337.jpg,34,58,159,220
096344.jpg,39,80,265,367
096353.jpg,60,29,127,176
096375.jpg,258,55,101,140
096420.jpg,71,106,148,205
096447.jpg,123,45,237,328
096459.jpg,206,62,146,202
096466.jpg,72,66,120,166
096474.jpg,103,60,138,191
096547.jpg,36,25,182,252
096625.jpg,29,34,112,155
096642.jpg,84,40,276,382
096659.jpg,111,75,216,299
096671.jpg,81,118,192,266
096686.jpg,106,99,187,259
