image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
107637.jpg,68,113,110,111,89,141,67,151,108,149
107639.jpg,70,111,106,111,87,135,75,153,102,153
107640.jpg,70,111,107,111,90,138,70,153,107,152
107647.jpg,69,112,108,111,85,137,67,152,109,150
107653.jpg,69,111,108,111,89,131,74,152,103,152
107721.jpg,69,111,108,111,90,134,73,150,104,153
107723.jpg,72,112,107,109,75,128,71,156,102,151
107724.jpg,70,111,107,111,89,136,75,153,102,152
107739.jpg,70,111,107,111,89,134,72,153,105,152
107752.jpg,69,111,108,112,90,138,68,152,109,151
107793.jpg,71,112,107,109,84,134,72,153,102,153
107797.jpg,71,110,106,110,77,136,75,153,102,155
107856.jpg,70,110,106,111,83,134,74,153,103,153
107862.jpg,70,111,107,110,89,129,72,153,104,153
107879.jpg,70,111,108,111,80,133,68,151,108,153
107906.jpg,70,111,107,111,84,131,74,154,103,151
107929.jpg,69,111,108,111,89,129,71,151,106,152
107938.jpg,68,111,108,112,89,135,68,152,110,152
107940.jpg,69,111,108,111,87,137,73,152,104,153
107945.jpg,69,111,108,111,88,140,64,151,113,153
107973.jpg,70,112,107,110,94,138,72,154,104,152
107992.jpg,71,113,108,109,93,139,69,155,104,149
108004.jpg,69,111,108,111,89,139,70,152,106,152
108033.jpg,70,111,107,111,89,135,73,152,103,154
108051.jpg,71,110,106,111,91,125,73,153,105,154
108074.jpg,68,112,109,111,88,138,67,150,109,151
108087.jpg,70,111,107,111,89,131,74,153,103,153
108094.jpg,67,112,110,112,84,131,67,148,110,152
108101.jpg,70,111,107,111,88,138,73,153,104,152
108105.jpg,69,111,107,112,93,134,72,152,105,152
108132.jpg,70,111,107,110,91,135,72,153,104,153
108162.jpg,71,110,106,111,80,135,76,153,103,154
108168.jpg,71,112,107,110,84,134,73,152,101,154
108174.jpg,69,112,108,111,86,134,66,151,111,152
108181.jpg,71,111,107,110,77,132,76,153,100,153
108233.jpg,70,111,107,111,88,137,74,153,103,153
108254.jpg,69,111,108,111,88,138,74,152,103,152
108258.jpg,70,111,107,111,87,133,71,151,106,154
108265.jpg,69,111,108,112,87,132,72,151,105,152
108284.jpg,68,112,109,112,88,131,73,152,104,151
108307.jpg,68,112,109,112,92,135,70,152,106,151
108318.jpg,70,110,107,111,89,130,74,154,104,152
108322.jpg,68,112,109,112,92,135,69,151,108,150
108364.jpg,68,111,109,112,83,139,70,152,108,150
108381.jpg,69,111,108,111,85,139,73,153,103,152
108385.jpg,69,111,108,112,83,134,69,152,108,152
108412.jpg,71,110,106,111,88,132,74,154,103,154
108429.jpg,68,112,109,112,87,138,68,152,109,150
108466.jpg,71,110,106,111,81,131,73,154,104,153
108474.jpg,69,112,109,111,88,132,70,150,106,152
108488.jpg,71,111,106,110,85,135,74,153,102,154
108518.jpg,70,111,107,111,89,137,73,153,104,152
108540.jpg,68,112,109,112,83,131,72,152,105,151
108543.jpg,67,112,110,112,86,140,67,150,110,150
108572.jpg,71,110,106,110,95,136,76,154,101,154
108594.jpg,68,112,109,112,85,139,68,151,109,150
108600.jpg,70,111,107,111,93,128,74,152,103,154
108610.jpg,70,111,108,111,88,136,74,152,102,153
108632.jpg,69,111,108,112,90,137,71,151,107,153
108649.jpg,70,111,107,111,93,133,72,152,105,153
108662.jpg,69,112,108,111,86,134,69,152,107,152
108664.jpg,70,110,106,111,81,139,74,152,104,154
108672.jpg,70,110,107,111,79,136,72,151,106,155
108679.jpg,68,111,108,113,87,143,67,151,111,151
108688.jpg,69,111,108,112,87,135,70,152,108,152
108693.jpg,69,111,108,112,85,139,68,153,109,150
108694.jpg,69,111,108,112,90,136,70,151,107,152
108711.jpg,68,111,109,112,93,137,69,150,108,152
108732.jpg,71,111,106,111,96,137,71,154,106,153
108761.jpg,70,111,108,111,90,136,70,153,107,152
108824.jpg,69,111,107,111,89,139,72,152,105,152
108842.jpg,70,111,107,111,86,137,71,152,106,153
108851.jpg,68,111,109,112,90,129,70,151,108,151
108863.jpg,69,111,107,111,87,137,69,152,108,153
108875.jpg,69,112,108,111,89,139,70,153,107,150
108879.jpg,70,112,108,110,90,130,70,151,105,153
108923.jpg,71,111,106,110,88,132,76,154,100,153
108930.jpg,70,111,107,111,77,135,71,152,106,153
108942.jpg,68,111,109,112,85,138,69,151,109,151
108943.jpg,69,111,108,111,89,133,70,152,107,151
108953.jpg,69,111,108,111,83,139,71,152,106,152
108980.jpg,72,109,104,111,77,134,79,153,100,156
108987.jpg,69,111,108,111,92,134,70,153,107,151
108991.jpg,75,111,104,107,75,130,72,157,101,155
108999.jpg,69,111,108,112,90,135,70,151,107,152
109006.jpg,70,111,107,110,96,134,69,152,107,153
109016.jpg,68,112,109,112,86,137,67,151,110,151
109029.jpg,71,110,106,111,87,133,74,154,103,154
109047.jpg,71,110,106,111,87,128,74,154,104,154
109065.jpg,68,112,110,111,90,138,68,151,108,150
109075.jpg,69,110,107,112,77,138,73,151,106,153
109081.jpg,69,111,108,112,91,140,70,151,107,153
109115.jpg,70,112,107,110,83,132,71,153,104,153
109121.jpg,68,111,108,112,93,131,69,148,108,155
109136.jpg,70,111,107,111,94,134,71,152,105,153
109150.jpg,68,113,110,111,86,130,65,149,111,152
109170.jpg,68,112,109,111,89,134,70,151,107,151
109181.jpg,70,111,107,111,87,139,73,154,104,151
109197.jpg,70,111,107,111,87,134,71,152,107,153
109201.jpg,70,110,106,111,89,133,71,154,107,153
109212.jpg,71,110,106,111,90,138,75,154,102,153
109220.jpg,69,112,108,111,86,132,69,151,107,152
109239.jpg,70,111,107,111,86,132,72,153,104,153
109246.jpg,69,111,108,111,80,137,72,153,105,150
109247.jpg,68,112,109,112,88,134,72,150,105,151
109250.jpg,68,111,109,112,89,135,68,151,110,151
109264.jpg,71,111,106,110,93,137,71,153,105,154
109269.jpg,71,110,106,111,78,135,75,155,103,152
109311.jpg,68,112,109,112,82,136,70,150,107,151
109332.jpg,70,111,107,111,91,136,72,153,105,153
109337.jpg,68,112,109,112,87,131,70,151,107,152
109338.jpg,72,110,105,110,85,130,74,155,103,154
109357.jpg,71,110,105,111,93,129,71,153,106,154
109374.jpg,70,110,107,111,90,132,77,153,101,153
109399.jpg,70,111,107,111,95,132,71,153,107,153
109402.jpg,70,111,108,111,91,140,73,152,104,152
109413.jpg,69,111,108,111,96,136,69,152,108,152
109431.jpg,69,112,108,111,85,135,72,152,104,151
109435.jpg,70,110,107,111,82,140,73,155,104,151
109440.jpg,70,111,107,111,89,133,73,153,104,152
109476.jpg,69,112,109,111,87,130,71,152,104,151
109485.jpg,68,112,109,112,95,137,67,151,109,151
109502.jpg,71,111,107,111,79,136,72,152,104,154
109507.jpg,69,112,108,111,88,137,73,151,103,153
109522.jpg,69,112,109,111,85,137,70,152,107,151
109548.jpg,70,112,108,110,91,137,70,153,105,151
109571.jpg,70,112,108,110,85,137,72,152,103,153
109593.jpg,70,112,108,111,85,135,70,153,106,152
109605.jpg,70,111,108,111,92,135,73,152,103,153
109611.jpg,73,110,104,110,78,134,77,154,100,156
109623.jpg,71,110,106,111,92,135,74,154,104,153
109635.jpg,71,111,106,111,81,129,75,153,102,153
109649.jpg,70,111,107,111,84,127,73,153,103,153
109701.jpg,71,110,106,110,89,132,75,154,102,153
109712.jpg,69,111,107,112,84,132,70,151,107,154
109732.jpg,70,111,107,111,91,133,74,152,103,153
109747.jpg,71,111,106,110,81,138,73,154,104,153
109753.jpg,69,111,108,111,82,133,75,151,102,153
109755.jpg,69,111,108,111,87,140,68,152,109,151
109760.jpg,71,110,106,111,89,137,73,154,104,153
109779.jpg,70,111,107,111,90,138,72,153,105,152
109786.jpg,72,111,106,109,90,135,71,154,104,153
109862.jpg,67,112,110,112,90,137,67,150,109,150
109863.jpg,68,112,109,112,88,135,66,150,111,151
109869.jpg,71,110,106,110,91,135,75,154,102,154
109878.jpg,70,112,108,110,88,131,72,152,104,153
109879.jpg,69,112,108,111,88,134,73,152,104,152
109897.jpg,71,111,106,110,84,130,70,155,107,151
109907.jpg,68,111,108,112,90,134,71,151,107,152
109908.jpg,69,112,109,111,86,137,66,151,110,151
109931.jpg,66,112,110,113,81,139,69,149,109,150
109936.jpg,69,112,109,111,86,133,73,152,103,151
109938.jpg,69,112,108,111,90,139,73,152,104,152
109948.jpg,70,111,107,111,91,132,73,153,104,153
109949.jpg,67,112,110,112,86,133,71,149,106,151
109960.jpg,68,111,109,112,89,136,70,151,107,151
109961.jpg,70,111,107,111,93,138,71,152,106,153
109963.jpg,71,110,105,110,90,129,74,154,104,154
109977.jpg,69,111,108,112,97,132,74,152,103,152
109981.jpg,71,113,107,109,96,139,72,156,102,151
109988.jpg,70,111,107,111,97,138,73,153,104,152
110004.jpg,71,110,106,111,87,137,73,153,104,154
110026.jpg,69,110,107,112,97,128,72,152,107,153
110051.jpg,70,111,107,111,90,135,74,154,103,152
110082.jpg,70,111,108,111,89,132,71,152,105,152
110163.jpg,70,112,108,110,90,135,72,152,103,153
110171.jpg,70,111,107,111,86,133,71,153,106,152
110187.jpg,69,110,107,112,94,131,74,152,104,153
110209.jpg,69,111,108,112,93,132,72,152,106,152
110223.jpg,69,112,108,111,87,139,71,151,105,152
110229.jpg,70,110,106,111,89,141,74,153,103,154
110234.jpg,70,111,108,111,93,136,69,153,107,152
110246.jpg,70,112,108,110,85,129,70,152,106,151
110258.jpg,70,112,108,111,87,138,69,152,107,152
110269.jpg,68,111,108,112,82,138,67,151,111,152
110277.jpg,70,112,107,110,92,139,72,153,103,152
110288.jpg,70,111,107,111,94,131,72,152,105,153
110316.jpg,69,111,107,112,90,137,70,153,108,151
110319.jpg,69,111,108,111,84,130,68,151,109,152
110325.jpg,71,110,105,110,92,137,72,155,105,154
110330.jpg,70,111,107,111,85,138,73,153,104,152
110345.jpg,69,112,108,112,88,130,68,151,109,151
110351.jpg,72,109,104,110,78,141,75,156,103,154
110363.jpg,70,109,105,112,82,137,76,151,103,156
110372.jpg,68,112,109,112,88,137,66,151,110,150
110375.jpg,71,111,106,111,87,138,75,153,102,153
110393.jpg,70,111,107,111,90,136,70,152,108,153
110420.jpg,71,111,106,110,86,134,73,153,104,153
110424.jpg,68,111,108,112,90,138,70,153,107,150
110453.jpg,70,112,108,110,94,136,65,154,109,151
110475.jpg,68,113,109,111,88,140,68,150,108,152
110494.jpg,69,112,108,111,90,133,74,151,103,152
110496.jpg,70,111,107,111,92,133,75,153,101,153
110497.jpg,70,112,108,111,87,136,70,152,106,153
110502.jpg,69,111,108,112,84,142,69,152,108,151
110514.jpg,67,112,110,112,91,139,69,150,108,151
110547.jpg,70,112,108,110,87,136,72,151,103,152
110551.jpg,69,111,108,111,89,132,70,151,107,152
110553.jpg,70,111,107,111,88,133,73,153,104,152
110562.jpg,72,110,104,110,82,136,77,154,100,156
110565.jpg,70,111,107,111,83,137,71,153,106,153
110570.jpg,70,111,107,111,91,139,71,152,105,153
110581.jpg,70,111,107,111,77,136,72,151,106,153
110592.jpg,72,112,107,109,106,130,67,157,107,150
110621.jpg,70,111,107,110,89,133,73,152,103,153
110674.jpg,71,112,107,109,85,137,73,154,102,153
110676.jpg,69,111,108,112,102,137,71,152,107,151
110734.jpg,68,112,109,112,90,131,68,151,108,150
110738.jpg,70,111,108,111,88,135,71,153,106,152
110766.jpg,69,111,108,111,91,134,70,152,107,152
110800.jpg,68,111,109,112,88,136,68,150,109,152
110822.jpg,69,112,108,111,91,131,69,152,108,151
110824.jpg,68,111,109,112,88,136,69,151,108,152
110841.jpg,69,112,108,111,88,142,71,152,106,151
110852.jpg,70,111,107,111,89,136,73,153,104,153
110857.jpg,69,112,108,111,83,132,73,153,103,151
110891.jpg,71,111,107,110,85,136,73,153,104,153
110894.jpg,70,112,108,111,92,134,69,154,107,151
110897.jpg,67,111,109,113,88,139,67,150,111,151
110905.jpg,69,112,108,111,87,131,73,152,103,152
110925.jpg,69,111,108,112,88,138,73,151,104,152
110932.jpg,68,112,109,112,87,132,68,151,109,152
110946.jpg,69,111,107,112,84,141,66,151,112,153
110948.jpg,70,111,107,111,91,131,73,153,104,154
110959.jpg,70,111,107,111,87,135,73,153,104,153
110987.jpg,69,112,109,111,90,136,69,150,106,152
110991.jpg,71,111,106,110,91,138,74,153,102,154
111015.jpg,69,111,108,111,86,134,70,153,107,151
111017.jpg,71,108,105,112,78,135,79,152,102,156
111019.jpg,69,112,108,111,84,135,71,151,106,153
111025.jpg,71,111,106,110,85,132,71,154,104,154
111029.jpg,70,111,108,111,90,139,74,152,103,153
111037.jpg,68,112,109,112,94,138,71,151,106,150
111042.jpg,70,112,108,110,88,132,71,151,104,153
111063.jpg,69,111,107,112,85,133,73,152,105,152
111066.jpg,70,111,107,111,90,133,70,153,108,152
111068.jpg,70,110,107,111,85,136,72,154,105,152
111111.jpg,69,111,108,111,91,137,68,153,109,150
111164.jpg,71,112,107,109,97,136,70,155,105,152
111165.jpg,70,111,107,111,89,129,74,152,103,153
111173.jpg,68,111,108,112,78,138,69,152,109,151
111239.jpg,68,112,109,111,86,136,73,150,104,152
111247.jpg,68,111,108,112,84,135,68,150,110,153
111259.jpg,68,111,108,112,87,135,70,151,108,151
111260.jpg,68,112,109,112,87,133,71,151,106,150
111268.jpg,70,111,107,111,92,132,71,152,106,153
111285.jpg,71,109,105,112,81,137,77,152,103,156
111304.jpg,70,111,107,111,89,136,74,152,102,153
111317.jpg,69,111,108,112,88,139,70,151,107,152
111320.jpg,69,111,108,111,92,131,71,153,106,151
111330.jpg,70,111,107,110,92,136,70,152,106,153
111341.jpg,70,111,107,111,79,139,69,152,108,153
111365.jpg,70,111,107,111,88,132,74,151,103,153
111371.jpg,71,111,106,110,82,133,73,153,103,153
111386.jpg,69,110,107,112,89,138,72,154,107,151
111406.jpg,70,111,107,111,86,133,72,152,104,153
111417.jpg,70,111,107,111,88,136,73,153,103,152
111426.jpg,70,111,107,111,86,130,72,153,105,152
111431.jpg,68,111,108,112,88,137,73,151,105,151
111432.jpg,68,110,108,113,79,138,66,149,113,154
111436.jpg,68,111,109,112,87,140,72,151,106,151
111448.jpg,69,111,107,111,91,136,74,152,103,153
111450.jpg,70,111,107,111,92,125,74,153,103,152
111452.jpg,70,111,107,111,83,136,73,151,104,154
111457.jpg,70,111,107,111,82,137,74,152,102,153
111475.jpg,70,111,107,110,82,134,73,153,103,153
111504.jpg,69,111,108,111,86,136,68,152,109,152
111506.jpg,68,112,109,112,84,142,68,150,109,153
111528.jpg,69,111,108,111,85,143,71,151,105,153
111544.jpg,69,112,109,111,98,144,66,154,110,149
111549.jpg,67,112,109,112,89,138,65,150,113,151
111559.jpg,70,111,107,111,91,137,73,153,104,152
111564.jpg,73,110,105,109,80,133,74,154,102,156
111592.jpg,70,112,108,111,86,132,72,152,104,152
111593.jpg,71,110,106,111,89,135,73,153,104,153
111594.jpg,68,112,110,112,90,135,71,150,106,151
111605.jpg,69,112,108,111,91,136,71,151,105,152
111669.jpg,68,112,109,112,88,139,69,151,109,151
111672.jpg,69,110,107,112,89,138,70,154,108,151
111676.jpg,68,113,110,111,96,143,66,149,109,151
111683.jpg,71,110,105,111,97,130,74,153,104,155
111721.jpg,70,110,107,111,90,134,74,153,104,152
111737.jpg,68,112,109,112,90,132,67,150,110,151
111739.jpg,70,111,107,111,86,133,69,153,107,153
111744.jpg,71,111,106,110,87,133,73,153,104,154
111840.jpg,69,111,108,112,93,134,73,152,105,152
111884.jpg,68,111,108,112,95,136,70,152,107,151
111890.jpg,69,111,108,111,85,136,73,152,104,152
111895.jpg,68,111,108,112,84,136,69,150,108,153
111915.jpg,70,110,107,111,89,131,74,154,104,152
111932.jpg,70,111,107,111,91,133,72,153,106,152
111935.jpg,69,112,108,111,86,139,73,152,103,152
111949.jpg,71,111,107,110,87,132,75,153,101,153
111967.jpg,69,112,108,111,86,132,73,151,103,152
111974.jpg,67,112,110,112,86,137,68,151,109,149
111975.jpg,68,112,109,112,87,135,68,151,109,150
111980.jpg,69,111,108,112,86,134,68,152,109,151
112013.jpg,70,111,108,111,87,129,71,152,106,152
112039.jpg,69,111,108,112,91,135,72,152,106,152
112046.jpg,70,111,107,111,88,141,73,152,104,153
112075.jpg,70,111,107,111,98,134,71,153,106,152
112107.jpg,71,110,106,111,89,129,75,153,103,154
112108.jpg,68,111,109,112,87,133,72,151,106,151
112136.jpg,69,111,108,111,87,132,69,152,108,152
112168.jpg,69,112,108,112,86,139,70,152,107,151
112178.jpg,70,110,106,111,87,138,72,153,106,153
112188.jpg,70,111,107,111,79,132,73,153,104,154
112190.jpg,69,110,107,112,83,137,73,152,106,152
112216.jpg,70,110,106,112,100,135,73,152,106,154
112233.jpg,71,111,106,110,86,130,73,154,104,153
112245.jpg,68,112,109,112,84,131,66,152,111,150
112246.jpg,71,113,108,108,99,142,69,155,103,151
112257.jpg,68,112,109,112,83,138,65,152,112,151
112259.jpg,70,113,108,110,81,129,73,154,102,151
112300.jpg,72,110,105,110,76,135,74,155,102,154
112302.jpg,70,111,107,111,89,135,74,152,103,154
112305.jpg,67,112,110,113,88,129,73,149,104,151
112367.jpg,70,112,108,111,86,134,71,152,104,153
112382.jpg,69,111,108,111,89,139,67,152,110,151
112384.jpg,70,111,107,111,90,137,73,153,103,152
112403.jpg,68,111,109,112,88,138,67,151,111,151
112407.jpg,69,111,107,112,88,132,68,153,109,151
112411.jpg,69,112,109,111,81,135,70,151,106,152
112435.jpg,69,112,109,111,83,133,71,150,105,152
112444.jpg,69,111,108,111,93,133,70,152,107,152
112445.jpg,70,111,107,111,87,135,70,153,107,152
112476.jpg,70,112,107,110,86,136,72,153,104,152
112490.jpg,71,111,106,110,87,133,72,154,105,153
112503.jpg,72,110,105,110,81,134,74,154,103,155
112511.jpg,69,111,107,111,87,135,73,152,105,153
112521.jpg,70,111,107,111,93,129,75,153,102,153
112537.jpg,69,112,108,111,92,136,72,151,104,153
112550.jpg,68,112,109,112,96,141,68,151,109,151
112554.jpg,70,111,107,110,90,130,74,153,102,153
112604.jpg,68,110,108,113,90,134,68,151,111,153
112609.jpg,71,111,106,111,93,135,73,152,104,155
112613.jpg,71,111,107,110,98,136,71,152,105,155
112638.jpg,70,112,108,110,81,139,74,153,102,152
112646.jpg,68,111,108,112,90,138,71,153,106,150
112649.jpg,69,111,108,111,83,137,70,152,106,153
112685.jpg,68,112,109,112,87,132,69,151,107,151
112700.jpg,70,109,106,112,85,135,69,152,110,154
112711.jpg,69,111,107,111,90,139,71,152,106,153
112751.jpg,68,111,108,112,87,130,69,150,109,153
112767.jpg,69,111,108,111,85,133,71,151,107,153
112771.jpg,68,111,108,112,87,137,67,152,111,151
112776.jpg,69,112,108,111,96,139,68,152,108,152
112815.jpg,68,111,109,112,88,141,67,151,110,151
112845.jpg,69,111,108,111,84,140,74,152,102,152
112846.jpg,70,111,107,111,85,136,74,152,102,153
112849.jpg,69,112,108,112,91,130,70,151,107,152
112858.jpg,70,110,106,111,87,140,71,154,107,152
112859.jpg,71,110,106,110,84,137,73,153,104,155
112883.jpg,70,110,106,112,81,136,75,153,104,154
112899.jpg,71,111,107,110,89,137,71,154,105,153
112908.jpg,70,111,107,111,89,133,73,152,104,153
112914.jpg,70,110,107,112,87,133,71,152,107,153
112922.jpg,69,112,108,111,93,135,70,153,106,151
112940.jpg,69,112,108,111,93,137,71,151,106,152
112986.jpg,70,111,107,110,92,139,73,153,103,152
113001.jpg,70,112,108,110,87,130,74,153,101,152
113016.jpg,68,112,109,112,85,137,69,151,108,151
113017.jpg,69,111,108,112,89,136,71,152,106,151
113020.jpg,71,110,106,110,95,134,72,154,105,154
113055.jpg,69,111,108,112,87,141,70,151,107,152
113068.jpg,69,112,108,111,89,139,69,151,108,152
113084.jpg,68,111,108,112,91,132,72,150,105,152
113096.jpg,71,110,106,110,98,135,73,154,104,154
113116.jpg,70,111,107,111,91,135,72,152,105,153
113147.jpg,68,111,108,112,90,134,68,150,110,152
113195.jpg,69,112,108,111,83,131,74,151,103,152
113258.jpg,69,112,109,111,82,136,72,154,104,149
113262.jpg,68,112,109,112,82,137,69,150,108,152
113265.jpg,71,110,106,111,93,127,74,153,103,154
113268.jpg,69,111,108,111,85,135,71,152,107,152
113297.jpg,70,111,106,111,90,137,74,153,103,153
113330.jpg,68,113,110,111,90,135,66,150,110,151
113349.jpg,68,113,109,111,93,143,66,151,109,151
113362.jpg,70,111,107,110,88,132,70,152,106,153
113363.jpg,69,111,108,111,89,136,69,153,107,152
113391.jpg,68,111,109,112,85,140,68,150,110,152
113392.jpg,68,112,109,112,83,138,68,151,109,152
113405.jpg,72,108,104,111,96,129,75,155,105,155
113430.jpg,70,110,107,111,91,139,74,153,104,152
113440.jpg,70,110,106,111,90,133,73,153,104,153
113456.jpg,70,110,106,111,86,137,71,153,107,153
113476.jpg,71,111,107,110,98,133,70,151,106,155
113477.jpg,71,111,107,110,80,137,74,153,101,153
113485.jpg,69,110,107,112,89,138,72,152,107,152
113521.jpg,71,110,105,111,89,134,77,154,101,154
113524.jpg,68,111,108,112,90,129,76,151,103,152
113525.jpg,70,112,108,110,91,137,71,152,104,152
113526.jpg,71,110,106,111,87,128,77,152,100,155
113535.jpg,70,111,107,110,89,139,70,151,105,154
113541.jpg,68,112,109,112,87,137,73,152,104,150
113552.jpg,69,111,108,112,88,138,69,153,108,151
113574.jpg,67,113,110,112,87,127,65,150,111,150
113592.jpg,70,110,106,111,89,132,73,152,105,154
113601.jpg,68,112,109,112,83,140,69,152,108,151
113605.jpg,69,112,109,111,84,141,66,150,110,152
113627.jpg,69,111,108,112,80,138,70,152,107,152
113634.jpg,69,112,108,111,81,134,67,151,109,152
113640.jpg,69,111,108,112,92,132,73,152,105,152
113660.jpg,72,110,105,110,95,133,75,154,102,155
113661.jpg,70,110,107,111,90,133,74,152,104,153
113678.jpg,70,111,107,110,86,138,74,152,102,154
113685.jpg,69,110,107,112,87,137,74,152,104,152
113690.jpg,69,111,108,111,90,138,69,153,107,152
113702.jpg,69,112,109,111,88,130,73,151,102,152
113742.jpg,72,111,106,109,76,133,74,155,100,154
113800.jpg,70,111,107,111,75,136,72,152,104,153
113814.jpg,70,110,106,111,87,136,73,153,105,153
113820.jpg,68,111,108,112,87,132,74,152,103,151
113823.jpg,69,111,108,111,89,130,73,151,104,152
113833.jpg,70,111,107,111,85,130,68,152,108,153
113839.jpg,70,111,107,111,87,135,75,153,102,153
113843.jpg,69,111,108,111,88,133,73,152,104,153
113844.jpg,69,111,108,112,93,136,74,152,104,152
113848.jpg,70,110,106,112,95,133,75,152,104,154
113859.jpg,70,111,107,111,85,141,71,153,107,152
113860.jpg,70,111,107,111,94,128,74,152,103,153
113864.jpg,70,112,108,110,94,140,70,152,105,153
113884.jpg,70,110,106,112,83,139,68,152,111,154
113909.jpg,69,111,108,112,94,141,71,153,107,150
113932.jpg,70,111,107,111,84,133,72,152,105,154
113949.jpg,70,110,106,111,85,136,76,153,101,154
114002.jpg,69,112,108,111,89,136,71,152,105,152
114012.jpg,70,110,107,111,90,134,73,153,104,153
114019.jpg,68,111,109,112,91,138,66,151,112,151
114021.jpg,69,111,108,111,92,135,70,152,107,152
114037.jpg,69,111,108,112,81,134,72,151,105,153
114038.jpg,69,112,108,111,84,136,69,151,107,153
114075.jpg,70,111,107,111,86,137,68,153,108,152
114081.jpg,69,111,108,111,85,133,69,152,108,152
114127.jpg,69,111,108,111,84,130,69,151,108,153
114135.jpg,69,111,108,112,95,132,72,153,105,150
114157.jpg,69,111,108,111,85,138,69,152,108,152
114203.jpg,67,112,110,113,91,137,72,150,105,150
114206.jpg,69,112,108,111,90,133,68,152,108,152
114224.jpg,69,112,108,112,87,133,72,152,105,151
114228.jpg,71,110,106,111,93,134,76,153,101,154
114242.jpg,69,112,108,111,84,132,72,151,103,152
114255.jpg,70,111,107,111,90,130,73,153,103,153
114261.jpg,68,113,110,111,88,134,66,151,110,150
114270.jpg,71,110,106,110,85,134,73,154,104,154
114274.jpg,70,111,107,111,82,135,72,152,105,153
114304.jpg,70,111,107,110,81,138,72,151,104,154
114338.jpg,70,111,107,111,82,134,73,152,104,154
114349.jpg,70,111,107,110,96,136,72,153,104,153
114358.jpg,69,112,108,111,88,140,72,153,104,150
114397.jpg,69,112,108,111,85,134,69,151,108,152
114425.jpg,71,110,106,111,88,134,74,153,104,154
114448.jpg,70,111,107,111,89,129,74,153,103,153
114450.jpg,69,112,108,111,90,133,69,151,106,153
114454.jpg,69,111,108,111,88,132,74,152,103,151
114463.jpg,69,112,108,111,84,135,70,151,106,152
114466.jpg,68,112,109,111,88,139,69,151,107,151
114483.jpg,69,112,109,111,87,134,70,152,106,152
114495.jpg,70,110,107,111,88,128,73,153,105,153
114501.jpg,70,110,106,111,90,131,74,153,104,153
114503.jpg,71,111,107,110,89,125,73,154,104,152
114516.jpg,73,109,104,110,103,134,76,157,102,153
114518.jpg,69,112,108,112,88,141,66,151,111,152
114524.jpg,69,110,107,112,80,137,69,152,110,153
114531.jpg,71,111,106,111,94,136,75,154,102,152
114544.jpg,69,111,108,111,90,132,72,151,105,153
114567.jpg,70,110,106,111,89,134,71,153,106,153
114670.jpg,70,111,107,111,86,142,73,153,105,152
114692.jpg,70,112,108,111,86,138,69,152,107,152
114710.jpg,71,111,106,110,97,132,75,154,102,153
114790.jpg,69,112,108,111,87,125,74,153,103,150
114804.jpg,70,110,107,111,92,126,74,153,104,153
114810.jpg,70,112,107,110,98,139,70,154,105,152
115097.jpg,68,112,109,111,94,136,67,151,109,151
115098.jpg,70,112,108,110,80,130,68,153,107,151
115124.jpg,68,112,109,111,87,138,68,151,108,151
115128.jpg,72,108,104,111,103,130,75,155,104,155
115290.jpg,69,111,108,111,89,134,69,152,107,152
115298.jpg,71,111,107,110,87,128,74,153,102,153
115304.jpg,68,112,109,111,93,135,67,150,109,151
115437.jpg,69,112,108,111,89,140,68,152,108,152
115438.jpg,71,110,106,111,93,131,75,154,103,153
115568.jpg,68,112,109,112,83,137,68,150,109,152
115577.jpg,69,112,108,111,92,136,71,151,105,152
115610.jpg,67,112,110,112,89,136,70,151,107,150
115734.jpg,70,110,106,111,86,135,72,152,106,154
115764.jpg,70,110,106,111,89,137,74,153,104,153
115765.jpg,69,111,108,111,85,137,71,153,106,151
115770.jpg,71,111,106,111,91,133,70,153,107,153
115857.jpg,71,112,107,110,91,136,72,154,103,152
115862.jpg,69,112,109,111,89,140,65,150,111,153
115869.jpg,68,111,108,112,86,137,68,152,109,151
115877.jpg,70,111,107,111,90,137,72,152,105,153
116006.jpg,71,111,106,110,87,135,72,153,104,154
116022.jpg,71,112,107,110,77,129,73,154,103,152
116123.jpg,71,110,106,110,93,132,76,153,101,154
116166.jpg,68,111,109,112,88,136,67,150,111,152
116178.jpg,71,111,106,110,83,138,73,152,103,155
116264.jpg,71,112,107,110,81,132,72,152,103,154
116274.jpg,69,112,108,111,85,134,71,152,104,152
116324.jpg,70,110,107,111,83,138,71,154,106,152
116421.jpg,69,112,109,110,90,137,64,151,111,152
116436.jpg,68,110,108,113,86,139,70,152,109,151
116438.jpg,69,112,108,111,86,139,73,153,103,151
116452.jpg,69,111,107,112,88,137,72,152,106,153
116455.jpg,67,112,109,113,87,139,68,149,110,151
116518.jpg,69,112,108,111,88,134,75,151,101,153
116537.jpg,69,111,108,112,96,136,71,151,107,153
116554.jpg,70,110,106,111,86,132,73,153,105,154
116559.jpg,69,111,108,111,89,136,68,151,109,153
116704.jpg,69,111,107,111,96,130,73,150,104,154
116731.jpg,68,111,109,112,92,136,64,152,113,151
116734.jpg,71,111,106,110,95,136,73,154,103,154
116824.jpg,68,112,109,112,87,139,70,151,107,152
116843.jpg,69,111,108,112,92,131,71,152,107,151
